protons,neutrons,halflife,caption
97,155,108
97,156,600
97,157,60
98,139,0.8
98,140,0.021
98,141,39
98,142,64
98,143,226.8
98,144,222
98,145,642
98,146,1164
98,147,2700
98,148,128520
98,149,11196
98,150,2.881E7
98,151,1.108E10
98,152,4.128E8
98,153,2.834E10
98,154,8.347E7
98,155,1538784
98,156,5227200
98,157,5100
98,158,738
99,142,8
99,143,17.8
99,144,23
99,145,37
99,146,66
99,147,450
99,148,5.4E7
99,149,1620
99,150,6132
99,151,30960
99,152,118800
99,153,4.0755E7
99,154,1768608
99,155,2.382E7
99,156,3438719.1
99,157,27360
99,158,665280
100,141,7.3E-4
100,142,4E-6
100,143,0.231
100,144,0.00312
100,145,4.2
100,146,1.54
100,147,31
100,148,36
100,149,156
100,150,1800
100,151,19080
100,152,91404
100,153,259200
100,154,11664
100,155,72252
100,156,9456
100,157,8683200
100,158,3.7E-4
100,159,1.5
100,160,0.004
101,144,0.35
101,145,0.9
101,146,1.2
101,147,13
101,148,21.7
101,149,25
101,150,258
101,151,138
101,152,360
101,153,1680
101,154,1620
101,155,4620
101,156,19872
101,157,4449600
101,158,5760
101,159,2747520
101,160,2400
101,161,180
102,146,2E-6
102,148,4.2E-6
102,149,1.02
102,150,2.47
102,151,97.2
102,152,51
102,153,211.2
102,154,2.91
102,155,25
102,156,0.0012
102,157,3480
102,158,0.106
102,160,0.005
103,149,0.27
103,150,1.49
103,151,18.4
103,152,31.1
103,153,27
103,154,4
103,155,4.1
103,156,6.2
103,157,180
103,158,2340
103,159,14400
104,149,4.8E-5
104,150,2.3E-5
104,151,2.3
104,152,0.0064
104,153,4.7
104,154,0.0147
104,155,3.2
104,156,0.021
104,157,1.9
104,158,2.3
104,159,600
105,150,1.6
105,151,1.9
105,152,1.82
105,153,20
105,154,0.51
105,155,1.52
105,156,1.8
105,157,35
105,158,27
105,161,1200
105,162,4380
105,163,115200
105,165,82800
106,152,0.0029
106,153,0.32
106,154,0.00495
106,155,0.23
106,156,0.0069
106,157,1
106,158,0.037
106,159,16.2
106,160,21
106,161,1.9E-2
106,163,35
106,165,144
107,153,0.035
107,154,0.0118
107,155,0.022
107,157,0.44
107,158,0.9
107,159,1.7
107,160,17
107,163,60
107,165,10
107,167,54
108,155,7.4E-4
108,156,8E-4
108,157,0.0019
108,158,0.0023
108,159,0.8
108,160,0.4
108,161,9.7
108,162,22
108,167,0.15
109,157,0.0017
109,159,0.021
109,161,0.005
109,165,0.44
109,167,0.72
109,169,8
110,160,0.006
110,161,0.069
110,163,1.7E-4
110,169,0.18
110,171,20
111,161,0.0038
111,167,0.0042
111,168,0.17
111,169,3.6
111,170,26
111,171,0.5
112,170,5E-4
112,171,4
112,172,0.101
112,173,30
113,169,0.07
113,171,0.48
113,172,5.5
113,173,20
114,172,0.16
114,173,0.51
114,174,0.52
114,175,2.7
115,174,0.22
115,175,0.016
116,174,0.015
116,176,0.018
116,177,0.053
117,176,0.014
117,177,0.08
118,176,0.0089
